id,name,full_name,set,price,trade_in_price,max_cards,in_stock,qualities
5930,Golgari Germination,Golgari Germination,Ravnica: City of Guilds,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5730,Chant of Vitu-Ghazi,Chant of Vitu-Ghazi,Ravnica: City of Guilds,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5897,Nullmage Shepherd,Nullmage Shepherd,Ravnica: City of Guilds,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5938,Perplex,Perplex,Ravnica: City of Guilds,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5976,Golgari Signet,Golgari Signet,Ravnica: City of Guilds,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5924,Dimir Infiltrator,Dimir Infiltrator,Ravnica: City of Guilds,8,4,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5940,Pollenbright Wings,Pollenbright Wings,Ravnica: City of Guilds,5,2,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5777,Halcyon Glaze,Halcyon Glaze,Ravnica: City of Guilds,5,3,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5781,Mark of Eviction,Mark of Eviction,Ravnica: City of Guilds,5,2,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5943,Rally the Righteous,Rally the Righteous,Ravnica: City of Guilds,5,3,-1,3,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5790,Surveilling Sprite,Surveilling Sprite,Ravnica: City of Guilds,5,3,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5920,Consult the Necrosages,Consult the Necrosages,Ravnica: City of Guilds,5,1,-1,3,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5746,Leave No Trace,Leave No Trace,Ravnica: City of Guilds,5,1,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5871,Viashino Fangtail,Viashino Fangtail,Ravnica: City of Guilds,5,1,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5864,Seismic Spike,Seismic Spike,Ravnica: City of Guilds,5,1,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5931,Golgari Rotwurm,Golgari Rotwurm,Ravnica: City of Guilds,5,1,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
549,Selesnya Evangel,Selesnya Evangel,Ravnica: City of Guilds,5,1,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5794,Tidewater Minion,Tidewater Minion,Ravnica: City of Guilds,5,1,-1,3,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5889,Golgari Brownscale,Golgari Brownscale,Ravnica: City of Guilds,5,1,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
551,Dimir Aqueduct,Dimir Aqueduct,Ravnica: City of Guilds,5,1,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
543,Boros Fury-Shield,Boros Fury-Shield,Ravnica: City of Guilds,5,1,-1,3,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5796,Vedalken Dismisser,Vedalken Dismisser,Ravnica: City of Guilds,5,3,-1,3,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5828,Shred Memory,Shred Memory,Ravnica: City of Guilds,5,1,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5734,Conclave's Blessing,Conclave's Blessing,Ravnica: City of Guilds,5,1,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5987,Voyager Staff,Voyager Staff,Ravnica: City of Guilds,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5733,Conclave Phalanx,Conclave Phalanx,Ravnica: City of Guilds,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5894,Ivy Dancer,Ivy Dancer,Ravnica: City of Guilds,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5770,Ethereal Usher,Ethereal Usher,Ravnica: City of Guilds,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5801,Brainspoil,Brainspoil,Ravnica: City of Guilds,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5904,Scatter the Seeds,Scatter the Seeds,Ravnica: City of Guilds,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5842,Coalhauler Swine,Coalhauler Swine,Ravnica: City of Guilds,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
546,Selesnya Sanctuary,Selesnya Sanctuary,Ravnica: City of Guilds,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5907,Stone-Seeder Hierophant,Stone-Seeder Hierophant,Ravnica: City of Guilds,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5767,Drake Familiar,Drake Familiar,Ravnica: City of Guilds,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5806,Dimir House Guard,Dimir House Guard,Ravnica: City of Guilds,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5766,Dizzy Spell,Dizzy Spell,Ravnica: City of Guilds,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5948,Shambling Shell,Shambling Shell,Ravnica: City of Guilds,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
59691,Noble Hierarch,Noble Hierarch (Foil),Conflux,500,300,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
79794,Master Transmuter,Master Transmuter (Foil),Conflux,300,160,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
61627,Font of Mythos,Font of Mythos (Foil),Conflux,280,160,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
3449,Noble Hierarch,Noble Hierarch,Conflux,180,100,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3482,Progenitus,Progenitus,Conflux,150,80,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3497,Font of Mythos,Font of Mythos,Conflux,110,60,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
38146,Reliquary Tower,Reliquary Tower (Foil),Conflux,100,50,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
518,"Nicol Bolas, Planeswalker","Nicol Bolas, Planeswalker",Conflux,90,45,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
75624,Conflux,Conflux (Foil),Conflux,80,40,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
3410,Kederekt Parasite,Kederekt Parasite,Conflux,80,40,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
59187,Martial Coup,Martial Coup (Foil),Conflux,70,40,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
3377,Path to Exile,Path to Exile,Conflux,70,35,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3475,Knight of the Reliquary,Knight of the Reliquary,Conflux,60,35,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
75625,Countersquall,Countersquall (Foil),Conflux,60,30,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
3393,Master Transmuter,Master Transmuter,Conflux,50,25,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3504,Reliquary Tower,Reliquary Tower,Conflux,50,30,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3457,Thornling,Thornling,Conflux,45,25,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3464,Conflux,Conflux,Conflux,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
65979,Giltspire Avenger,Giltspire Avenger (Foil),Conflux,40,20,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
76142,Nyxathid,Nyxathid (Foil),Conflux,40,20,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
3454,Soul's Majesty,Soul's Majesty,Conflux,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3478,Magister Sphinx,Magister Sphinx,Conflux,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
47357,Obelisk of Alara,Obelisk of Alara (Conflux prerelease promo),Conflux,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3477,Maelstrom Archangel,Maelstrom Archangel,Conflux,30,15,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3392,Inkwell Leviathan,Inkwell Leviathan,Conflux,30,15,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3433,Rakka Mar,Rakka Mar,Conflux,30,15,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
46270,Malfegor,Malfegor (Prerelease),Conflux,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3372,Mark of Asylum,Mark of Asylum,Conflux,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3380,Sigil of the Empty Throne,Sigil of the Empty Throne,Conflux,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3382,Wall of Reverence,Wall of Reverence,Conflux,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3503,Exotic Orchard,Exotic Orchard,Conflux,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3426,Goblin Razerunners,Goblin Razerunners,Conflux,20,10,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3427,Hellspark Elemental,Hellspark Elemental,Conflux,20,10,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3452,Scattershot Archer,Scattershot Archer,Conflux,20,10,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3388,Ethersworn Adjudicator,Ethersworn Adjudicator,Conflux,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3479,Malfegor,Malfegor,Conflux,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3460,Apocalypse Hydra,Apocalypse Hydra,Conflux,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3406,Extractor Demon,Extractor Demon,Conflux,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3411,Nyxathid,Nyxathid,Conflux,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
76141,Scepter of Dominance,Scepter of Dominance (Foil),Conflux,20,10,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
3480,Meglonoth,Meglonoth,Conflux,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3421,Bloodhall Ooze,Bloodhall Ooze,Conflux,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3437,Voracious Dragon,Voracious Dragon,Conflux,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
76143,Paleoloth,Paleoloth (Foil),Conflux,20,10,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
3420,Banefire,Banefire,Conflux,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3373,Martial Coup,Martial Coup,Conflux,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3488,Sphinx Summoner,Sphinx Summoner,Conflux,15,8,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3436,Volcanic Fallout,Volcanic Fallout,Conflux,15,8,-1,3,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3465,Countersquall,Countersquall,Conflux,15,8,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3397,Telemin Performance,Telemin Performance,Conflux,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3484,Scarland Thrinax,Scarland Thrinax,Conflux,10,5,-1,3,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3474,Jhessian Balmgiver,Jhessian Balmgiver,Conflux,10,5,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3424,Dragonsoul Knight,Dragonsoul Knight,Conflux,10,5,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3386,Cumber Stone,Cumber Stone,Conflux,10,5,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3485,Shambling Remains,Shambling Remains,Conflux,10,5,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3500,Manaforce Mace,Manaforce Mace,Conflux,10,5,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3487,Sludge Strider,Sludge Strider,Conflux,10,5,-1,3,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3495,Armillary Sphere,Armillary Sphere,Conflux,10,5,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3472,"Gwafa Hazid, Profiteer","Gwafa Hazid, Profiteer",Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3450,Paleoloth,Paleoloth,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3379,Scepter of Dominance,Scepter of Dominance,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3506,Unstable Frontier,Unstable Frontier,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3466,Elder Mastery,Elder Mastery,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3396,Scornful Æther-Lich,Scornful Æther-Lich,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3445,Gluttonous Slime,Gluttonous Slime,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3476,Knotvine Mystic,Knotvine Mystic,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3453,Shard Convergence,Shard Convergence,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3403,Corrupted Roots,Corrupted Roots,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3367,Celestial Purge,Celestial Purge,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3435,Viashino Slaughtermaster,Viashino Slaughtermaster,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3473,Hellkite Hatchling,Hellkite Hatchling,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3400,View from Above,View from Above,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3469,Fusion Elemental,Fusion Elemental,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3490,Vagrant Plowbeasts,Vagrant Plowbeasts,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3455,Spore Burst,Spore Burst,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3413,Rotting Rats,Rotting Rats,Conflux,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3363,Aerie Mystics,Aerie Mystics,Conflux,5,3,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3486,Skyward Eye Prophets,Skyward Eye Prophets,Conflux,5,3,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3419,Yoke of the Damned,Yoke of the Damned,Conflux,5,3,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3459,Wild Leotau,Wild Leotau,Conflux,5,3,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3481,Nacatl Outlander,Nacatl Outlander,Conflux,5,1,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3412,Pestilent Kathari,Pestilent Kathari,Conflux,5,3,-1,3,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3432,Quenchable Fire,Quenchable Fire,Conflux,5,3,-1,3,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3499,Mana Cylix,Mana Cylix,Conflux,5,3,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3458,Tukatongue Thallid,Tukatongue Thallid,Conflux,5,1,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
3366,Aven Trailblazer,Aven Trailblazer,Conflux,5,1,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
